    id     | module_id |                                                                    fasten_uri                                                                     | is_internal_call | created_at | line_start | line_end |                                    metadata                                     
 333137405 |  39446449 | /com.yahoo.search.yql/yqlplusListener.exitDdl(yqlplusParser$DdlContext)%2Fjava.lang%2FVoidType                                                    | t                |            |            |          | {"last": "notFound", "first": "notFound", "access": "public", "defined": false}
 333137406 |  39446449 | /com.yahoo.search.yql/yqlplusListener.enterAnnotateExpression(yqlplusParser$AnnotateExpressionContext)%2Fjava.lang%2FVoidType                     | t                |            |            |          | {"last": "notFound", "first": "notFound", "access": "public", "defined": false}
 333137407 |  39446449 | /com.yahoo.search.yql/yqlplusListener.exitData_source(yqlplusParser$Data_sourceContext)%2Fjava.lang%2FVoidType                                    | t                |            |            |          | {"last": "notFound", "first": "notFound", "access": "public", "defined": false}
 333137408 |  39446449 | /com.yahoo.search.yql/yqlplusListener.enterAlias_def(yqlplusParser$Alias_defContext)%2Fjava.lang%2FVoidType                                       | t                |            |            |          | {"last": "notFound", "first": "notFound", "access": "public", "defined": false}
 333137409 |  39446449 | /com.yahoo.search.yql/yqlplusListener.exitConstantPropertyNameAndValue(yqlplusParser$ConstantPropertyNameAndValueContext)%2Fjava.lang%2FVoidType  | t                |            |            |          | {"last": "notFound", "first": "notFound", "access": "public", "defined": false}
 333137410 |  39446449 | /com.yahoo.search.yql/yqlplusListener.exitConstantMapExpression(yqlplusParser$ConstantMapExpressionContext)%2Fjava.lang%2FVoidType                | t                |            |            |          | {"last": "notFound", "first": "notFound", "access": "public", "defined": false}
 333137411 |  39446449 | /com.yahoo.search.yql/yqlplusListener.enterAdditiveOp(yqlplusParser$AdditiveOpContext)%2Fjava.lang%2FVoidType                                     | t                |            |            |          | {"last": "notFound", "first": "notFound", "access": "public", "defined": false}
 333137412 |  39446449 | /com.yahoo.search.yql/yqlplusListener.enterAdditiveExpression(yqlplusParser$AdditiveExpressionContext)%2Fjava.lang%2FVoidType                     | t                |            |            |          | {"last": "notFound", "first": "notFound", "access": "public", "defined": false}
 333137413 |  39446449 | /com.yahoo.search.yql/yqlplusListener.exitConstantExpression(yqlplusParser$ConstantExpressionContext)%2Fjava.lang%2FVoidType                      | t                |            |            |          | {"last": "notFound", "first": "notFound", "access": "public", "defined": false}
 333137414 |  39446449 | /com.yahoo.search.yql/yqlplusListener.exitConstantArray(yqlplusParser$ConstantArrayContext)%2Fjava.lang%2FVoidType                                | t                |            |            |          | {"last": "notFound", "first": "notFound", "access": "public", "defined": false}
 333137415 |  39446449 | /com.yahoo.search.yql/yqlplusListener.exitCall_source(yqlplusParser$Call_sourceContext)%2Fjava.lang%2FVoidType                                    | t                |            |            |          | {"last": "notFound", "first": "notFound", "access": "public", "defined": false}
 333137416 |  39446449 | /com.yahoo.search.yql/yqlplusListener.exitCallExpresion(yqlplusParser$CallExpresionContext)%2Fjava.lang%2FVoidType                                | t                |            |            |          | {"last": "notFound", "first": "notFound", "access": "public", "defined": false}
 333137417 |  39446449 | /com.yahoo.search.yql/yqlplusListener.exitArray_parameter(yqlplusParser$Array_parameterContext)%2Fjava.lang%2FVoidType                            | t                |            |            |          | {"last": "notFound", "first": "notFound", "access": "public", "defined": false}
 333137418 |  39446449 | /com.yahoo.search.yql/yqlplusListener.exitArrayType(yqlplusParser$ArrayTypeContext)%2Fjava.lang%2FVoidType                                        | t                |            |            |          | {"last": "notFound", "first": "notFound", "access": "public", "defined": false}
 333137419 |  39446449 | /com.yahoo.search.yql/yqlplusListener.enterData_source(yqlplusParser$Data_sourceContext)%2Fjava.lang%2FVoidType                                   | t                |            |            |          | {"last": "notFound", "first": "notFound", "access": "public", "defined": false}
 333137420 |  39446449 | /com.yahoo.search.yql/yqlplusListener.exitFieldref(yqlplusParser$FieldrefContext)%2Fjava.lang%2FVoidType                                          | t                |            |            |          | {"last": "notFound", "first": "notFound", "access": "public", "defined": false}
